order_id,order_date,sku_id,dc_id,ordered_quantity,fulfilled_quantity,status
ORD017360,2026-05-01,MED024,DC006,61.0,61.0,FULFILLED
ORD017361,2026-05-01,MED024,DC008,49.0,49.0,FULFILLED
ORD017362,2026-05-01,MED025,DC001,170.0,170.0,FULFILLED
ORD017363,2026-05-01,MED025,DC002,229.0,229.0,FULFILLED
ORD017364,2026-05-01,MED025,DC003,197.0,197.0,FULFILLED
ORD017365,2026-05-01,MED025,DC004,174.0,174.0,FULFILLED
ORD017366,2026-05-01,MED025,DC006,177.0,177.0,FULFILLED
ORD017367,2026-05-01,MED025,DC007,145.0,145.0,FULFILLED
ORD017368,2026-05-01,MED025,DC008,237.0,237.0,FULFILLED
ORD017369,2026-05-01,MED026,DC001,143.0,143.0,FULFILLED
ORD017370,2026-05-01,MED026,DC003,166.0,166.0,FULFILLED
ORD017371,2026-05-01,MED026,DC004,148.0,148.0,FULFILLED
ORD017372,2026-05-01,MED027,DC001,178.0,178.0,FULFILLED
ORD017373,2026-05-01,MED027,DC002,134.0,134.0,FULFILLED
ORD017374,2026-05-01,MED027,DC003,119.0,119.0,FULFILLED
ORD017375,2026-05-01,MED027,DC005,117.0,117.0,FULFILLED
ORD017376,2026-05-01,MED027,DC007,146.0,146.0,FULFILLED
ORD017377,2026-05-01,MED027,DC008,147.0,147.0,FULFILLED
ORD017378,2026-05-01,MED028,DC001,46.0,46.0,FULFILLED
ORD017379,2026-05-01,MED028,DC003,50.0,50.0,FULFILLED
ORD017380,2026-05-01,MED028,DC004,58.0,58.0,FULFILLED
ORD017381,2026-05-01,MED028,DC005,36.0,36.0,FULFILLED
ORD017382,2026-05-01,MED028,DC006,48.0,48.0,FULFILLED
ORD017383,2026-05-01,MED028,DC007,25.0,25.0,FULFILLED
ORD017384,2026-05-01,MED029,DC001,74.0,74.0,FULFILLED
ORD017385,2026-05-01,MED029,DC003,97.0,69.88000000000008,PARTIAL
ORD017386,2026-05-01,MED029,DC004,78.0,78.0,FULFILLED
ORD017387,2026-05-01,MED029,DC005,68.0,68.0,FULFILLED
ORD017388,2026-05-01,MED029,DC006,81.0,81.0,FULFILLED
ORD017389,2026-05-01,MED029,DC007,68.0,68.0,FULFILLED
ORD017390,2026-05-01,MED029,DC008,65.0,65.0,FULFILLED
ORD017391,2026-05-01,MED030,DC002,38.0,38.0,FULFILLED
ORD017392,2026-05-01,MED030,DC005,47.0,47.0,FULFILLED
ORD017393,2026-05-01,MED030,DC006,18.0,18.0,FULFILLED
ORD017394,2026-05-01,MED030,DC007,38.0,38.0,FULFILLED
ORD017395,2026-05-01,MED030,DC008,55.0,55.0,FULFILLED
ORD017396,2026-05-01,MED031,DC003,59.0,59.0,FULFILLED
ORD017397,2026-05-01,MED031,DC004,36.0,36.0,FULFILLED
ORD017398,2026-05-01,MED031,DC008,46.0,46.0,FULFILLED
ORD017399,2026-05-01,MED032,DC001,78.0,78.0,FULFILLED
ORD017400,2026-05-01,MED032,DC003,63.0,63.0,FULFILLED
ORD017401,2026-05-01,MED032,DC004,72.0,72.0,FULFILLED
ORD017402,2026-05-01,MED032,DC006,64.0,64.0,FULFILLED
ORD017403,2026-05-01,MED032,DC007,77.0,77.0,FULFILLED
ORD017404,2026-05-01,MED033,DC001,73.0,73.0,FULFILLED
ORD017405,2026-05-01,MED033,DC002,73.0,73.0,FULFILLED
ORD017406,2026-05-01,MED033,DC004,65.0,65.0,FULFILLED
ORD017407,2026-05-01,MED033,DC005,84.0,84.0,FULFILLED
ORD017408,2026-05-01,MED033,DC006,39.0,39.0,FULFILLED
ORD017409,2026-05-01,MED033,DC007,88.0,88.0,FULFILLED
ORD017410,2026-05-01,MED033,DC008,70.0,70.0,FULFILLED
ORD017411,2026-05-01,MED034,DC002,147.0,147.0,FULFILLED
ORD017412,2026-05-01,MED034,DC003,165.0,165.0,FULFILLED
ORD017413,2026-05-01,MED034,DC004,137.0,137.0,FULFILLED
ORD017414,2026-05-01,MED034,DC005,191.0,191.0,FULFILLED
ORD017415,2026-05-01,MED034,DC006,116.0,116.0,FULFILLED
ORD017416,2026-05-01,MED034,DC007,142.0,142.0,FULFILLED
ORD017417,2026-05-01,MED034,DC008,121.0,121.0,FULFILLED
ORD017418,2026-05-01,MED035,DC001,52.0,52.0,FULFILLED
ORD017419,2026-05-01,MED035,DC003,67.0,67.0,FULFILLED
ORD017420,2026-05-01,MED035,DC004,45.0,45.0,FULFILLED
ORD017421,2026-05-01,MED035,DC005,66.0,66.0,FULFILLED
ORD017422,2026-05-01,MED035,DC007,42.0,42.0,FULFILLED
ORD017423,2026-05-01,MED035,DC008,67.0,67.0,FULFILLED
ORD017424,2026-05-01,MED036,DC001,90.0,90.0,FULFILLED
ORD017425,2026-05-01,MED036,DC004,55.0,55.0,FULFILLED
ORD017426,2026-05-01,MED036,DC006,105.0,105.0,FULFILLED
ORD017427,2026-05-01,MED036,DC007,89.0,89.0,FULFILLED
ORD017428,2026-05-01,MED036,DC008,120.0,120.0,FULFILLED
ORD017429,2026-05-01,MED037,DC002,243.0,243.0,FULFILLED
ORD017430,2026-05-01,MED037,DC003,222.0,222.0,FULFILLED
ORD017431,2026-05-01,MED037,DC004,179.0,179.0,FULFILLED
ORD017432,2026-05-01,MED037,DC005,211.0,211.0,FULFILLED
ORD017433,2026-05-01,MED037,DC006,206.0,206.0,FULFILLED
ORD017434,2026-05-01,MED037,DC008,279.0,279.0,FULFILLED
ORD017435,2026-05-01,MED038,DC001,213.0,213.0,FULFILLED
ORD017436,2026-05-01,MED038,DC004,177.0,177.0,FULFILLED
ORD017437,2026-05-01,MED038,DC005,238.0,238.0,FULFILLED
ORD017438,2026-05-01,MED038,DC006,250.0,250.0,FULFILLED
ORD017439,2026-05-01,MED038,DC007,222.0,140.8900000000002,PARTIAL
ORD017440,2026-05-01,MED038,DC008,205.0,205.0,FULFILLED
ORD017441,2026-05-01,MED039,DC001,44.0,44.0,FULFILLED
ORD017442,2026-05-01,MED039,DC003,46.0,46.0,FULFILLED
ORD017443,2026-05-01,MED039,DC005,51.0,51.0,FULFILLED
ORD017444,2026-05-01,MED039,DC006,51.0,51.0,FULFILLED
ORD017445,2026-05-01,MED039,DC008,36.0,36.0,FULFILLED
ORD017446,2026-05-01,MED040,DC001,56.0,56.0,FULFILLED
ORD017447,2026-05-01,MED040,DC002,33.0,33.0,FULFILLED
ORD017448,2026-05-01,MED040,DC004,14.0,14.0,FULFILLED
ORD017449,2026-05-01,MED040,DC005,25.0,25.0,FULFILLED
ORD017450,2026-05-01,MED040,DC008,92.0,92.0,FULFILLED
ORD017451,2026-05-02,MED001,DC002,17.0,17.0,FULFILLED
ORD017452,2026-05-02,MED001,DC003,13.0,13.0,FULFILLED
ORD017453,2026-05-02,MED001,DC004,25.0,25.0,FULFILLED
ORD017454,2026-05-02,MED001,DC005,15.0,15.0,FULFILLED
ORD017455,2026-05-02,MED001,DC006,18.0,18.0,FULFILLED
ORD017456,2026-05-02,MED001,DC008,24.0,24.0,FULFILLED
ORD017457,2026-05-02,MED002,DC001,19.0,19.0,FULFILLED
ORD017458,2026-05-02,MED002,DC003,26.0,26.0,FULFILLED
ORD017459,2026-05-02,MED002,DC004,20.0,20.0,FULFILLED
ORD017460,2026-05-02,MED002,DC005,30.0,30.0,FULFILLED
ORD017461,2026-05-02,MED002,DC006,18.0,18.0,FULFILLED
ORD017462,2026-05-02,MED002,DC007,31.0,31.0,FULFILLED
ORD017463,2026-05-02,MED002,DC008,25.0,25.0,FULFILLED
ORD017464,2026-05-02,MED003,DC001,45.0,45.0,FULFILLED
ORD017465,2026-05-02,MED003,DC002,78.0,78.0,FULFILLED
ORD017466,2026-05-02,MED003,DC003,68.0,68.0,FULFILLED
ORD017467,2026-05-02,MED003,DC004,76.0,76.0,FULFILLED
ORD017468,2026-05-02,MED003,DC006,65.0,65.0,FULFILLED
ORD017469,2026-05-02,MED003,DC007,98.0,98.0,FULFILLED
ORD017470,2026-05-02,MED003,DC008,55.0,55.0,FULFILLED
ORD017471,2026-05-02,MED004,DC004,135.0,135.0,FULFILLED
ORD017472,2026-05-02,MED004,DC005,116.0,116.0,FULFILLED
ORD017473,2026-05-02,MED004,DC006,141.0,141.0,FULFILLED
ORD017474,2026-05-02,MED004,DC008,123.0,123.0,FULFILLED
ORD017475,2026-05-02,MED005,DC001,47.0,47.0,FULFILLED
ORD017476,2026-05-02,MED005,DC002,23.0,23.0,FULFILLED
ORD017477,2026-05-02,MED005,DC004,27.0,27.0,FULFILLED
ORD017478,2026-05-02,MED005,DC005,49.0,49.0,FULFILLED
ORD017479,2026-05-02,MED005,DC007,61.0,61.0,FULFILLED
ORD017480,2026-05-02,MED005,DC008,46.0,46.0,FULFILLED
ORD017481,2026-05-02,MED006,DC001,34.0,34.0,FULFILLED
ORD017482,2026-05-02,MED006,DC002,38.0,38.0,FULFILLED
ORD017483,2026-05-02,MED006,DC005,34.0,34.0,FULFILLED
ORD017484,2026-05-02,MED006,DC006,26.0,26.0,FULFILLED
ORD017485,2026-05-02,MED006,DC008,13.0,13.0,FULFILLED
ORD017486,2026-05-02,MED007,DC001,56.0,56.0,FULFILLED
ORD017487,2026-05-02,MED007,DC002,55.0,55.0,FULFILLED
ORD017488,2026-05-02,MED007,DC004,71.0,71.0,FULFILLED
ORD017489,2026-05-02,MED007,DC005,66.0,66.0,FULFILLED
ORD017490,2026-05-02,MED007,DC007,70.0,70.0,FULFILLED
ORD017491,2026-05-02,MED007,DC008,50.0,50.0,FULFILLED
ORD017492,2026-05-02,MED008,DC001,98.0,98.0,FULFILLED
ORD017493,2026-05-02,MED008,DC002,119.0,119.0,FULFILLED
ORD017494,2026-05-02,MED008,DC003,118.0,118.0,FULFILLED
ORD017495,2026-05-02,MED008,DC004,104.0,104.0,FULFILLED
ORD017496,2026-05-02,MED008,DC005,105.0,105.0,FULFILLED
ORD017497,2026-05-02,MED008,DC008,126.0,126.0,FULFILLED
ORD017498,2026-05-02,MED009,DC001,141.0,141.0,FULFILLED
ORD017499,2026-05-02,MED009,DC002,125.0,125.0,FULFILLED
ORD017500,2026-05-02,MED009,DC004,137.0,137.0,FULFILLED
ORD017501,2026-05-02,MED009,DC005,107.0,107.0,FULFILLED
ORD017502,2026-05-02,MED009,DC008,99.0,99.0,FULFILLED
ORD017503,2026-05-02,MED010,DC001,70.0,70.0,FULFILLED
ORD017504,2026-05-02,MED010,DC002,38.0,38.0,FULFILLED
ORD017505,2026-05-02,MED010,DC003,27.0,27.0,FULFILLED
ORD017506,2026-05-02,MED010,DC004,8.0,8.0,FULFILLED
ORD017507,2026-05-02,MED010,DC005,7.0,7.0,FULFILLED
ORD017508,2026-05-02,MED010,DC006,21.0,21.0,FULFILLED
ORD017509,2026-05-02,MED010,DC007,71.0,71.0,FULFILLED
ORD017510,2026-05-02,MED010,DC008,22.0,22.0,FULFILLED
ORD017511,2026-05-02,MED011,DC005,31.0,31.0,FULFILLED
ORD017512,2026-05-02,MED011,DC006,43.0,43.0,FULFILLED
ORD017513,2026-05-02,MED011,DC007,60.0,60.0,FULFILLED
ORD017514,2026-05-02,MED011,DC008,78.0,78.0,FULFILLED
ORD017515,2026-05-02,MED012,DC003,108.0,108.0,FULFILLED
ORD017516,2026-05-02,MED012,DC004,105.0,105.0,FULFILLED
ORD017517,2026-05-02,MED012,DC005,104.0,104.0,FULFILLED
ORD017518,2026-05-02,MED012,DC006,103.0,103.0,FULFILLED
ORD017519,2026-05-02,MED012,DC008,63.0,63.0,FULFILLED
ORD017520,2026-05-02,MED013,DC001,18.0,18.0,FULFILLED
ORD017521,2026-05-02,MED013,DC004,43.0,43.0,FULFILLED
ORD017522,2026-05-02,MED013,DC005,32.0,32.0,FULFILLED
ORD017523,2026-05-02,MED013,DC008,36.0,36.0,FULFILLED
ORD017524,2026-05-02,MED014,DC001,27.0,27.0,FULFILLED
ORD017525,2026-05-02,MED014,DC003,64.0,64.0,FULFILLED
ORD017526,2026-05-02,MED014,DC005,33.0,33.0,FULFILLED
ORD017527,2026-05-02,MED014,DC006,76.0,76.0,FULFILLED
ORD017528,2026-05-02,MED014,DC007,66.0,66.0,FULFILLED
ORD017529,2026-05-02,MED014,DC008,39.0,39.0,FULFILLED
ORD017530,2026-05-02,MED015,DC001,163.0,163.0,FULFILLED
ORD017531,2026-05-02,MED015,DC003,90.0,90.0,FULFILLED
ORD017532,2026-05-02,MED015,DC005,103.0,103.0,FULFILLED
ORD017533,2026-05-02,MED016,DC001,24.0,24.0,FULFILLED
ORD017534,2026-05-02,MED016,DC002,65.0,65.0,FULFILLED
ORD017535,2026-05-02,MED016,DC003,9.0,9.0,FULFILLED
ORD017536,2026-05-02,MED016,DC004,62.0,62.0,FULFILLED
ORD017537,2026-05-02,MED016,DC005,54.0,54.0,FULFILLED
ORD017538,2026-05-02,MED016,DC006,61.0,61.0,FULFILLED
ORD017539,2026-05-02,MED016,DC007,34.0,34.0,FULFILLED
ORD017540,2026-05-02,MED017,DC002,36.0,36.0,FULFILLED
ORD017541,2026-05-02,MED017,DC003,19.0,19.0,FULFILLED
ORD017542,2026-05-02,MED017,DC004,28.0,28.0,FULFILLED
ORD017543,2026-05-02,MED017,DC005,27.0,27.0,FULFILLED
ORD017544,2026-05-02,MED017,DC007,21.0,21.0,FULFILLED
ORD017545,2026-05-02,MED018,DC002,73.0,73.0,FULFILLED
ORD017546,2026-05-02,MED018,DC004,42.0,42.0,FULFILLED
ORD017547,2026-05-02,MED018,DC006,36.0,36.0,FULFILLED
ORD017548,2026-05-02,MED018,DC007,43.0,43.0,FULFILLED
ORD017549,2026-05-02,MED018,DC008,63.0,63.0,FULFILLED
ORD017550,2026-05-02,MED019,DC002,34.0,34.0,FULFILLED
ORD017551,2026-05-02,MED019,DC003,14.0,14.0,FULFILLED
ORD017552,2026-05-02,MED019,DC004,33.0,33.0,FULFILLED
ORD017553,2026-05-02,MED019,DC005,92.0,92.0,FULFILLED
ORD017554,2026-05-02,MED019,DC006,67.0,67.0,FULFILLED
ORD017555,2026-05-02,MED019,DC007,75.0,75.0,FULFILLED
ORD017556,2026-05-02,MED019,DC008,56.0,56.0,FULFILLED
ORD017557,2026-05-02,MED020,DC001,46.0,46.0,FULFILLED
ORD017558,2026-05-02,MED020,DC002,23.0,23.0,FULFILLED
ORD017559,2026-05-02,MED020,DC003,44.0,44.0,FULFILLED
ORD017560,2026-05-02,MED020,DC005,20.0,20.0,FULFILLED
ORD017561,2026-05-02,MED020,DC008,41.0,41.0,FULFILLED
ORD017562,2026-05-02,MED021,DC001,80.0,80.0,FULFILLED
ORD017563,2026-05-02,MED021,DC006,100.0,100.0,FULFILLED
ORD017564,2026-05-02,MED021,DC007,136.0,136.0,FULFILLED
ORD017565,2026-05-02,MED022,DC001,33.0,33.0,FULFILLED
ORD017566,2026-05-02,MED022,DC003,55.0,55.0,FULFILLED
ORD017567,2026-05-02,MED022,DC005,27.0,27.0,FULFILLED
ORD017568,2026-05-02,MED022,DC006,30.0,30.0,FULFILLED
ORD017569,2026-05-02,MED022,DC008,44.0,44.0,FULFILLED
ORD017570,2026-05-02,MED023,DC001,94.0,94.0,FULFILLED
ORD017571,2026-05-02,MED023,DC002,45.0,40.74000000000021,PARTIAL
ORD017572,2026-05-02,MED023,DC003,89.0,89.0,FULFILLED
ORD017573,2026-05-02,MED023,DC005,47.0,47.0,FULFILLED
ORD017574,2026-05-02,MED023,DC006,105.0,105.0,FULFILLED
ORD017575,2026-05-02,MED023,DC007,109.0,109.0,FULFILLED
ORD017576,2026-05-02,MED023,DC008,23.0,23.0,FULFILLED
ORD017577,2026-05-02,MED024,DC001,18.0,18.0,FULFILLED
ORD017578,2026-05-02,MED024,DC002,40.0,40.0,FULFILLED
ORD017579,2026-05-02,MED024,DC004,23.0,23.0,FULFILLED
ORD017580,2026-05-02,MED024,DC005,32.0,32.0,FULFILLED
ORD017581,2026-05-02,MED024,DC006,32.0,32.0,FULFILLED
ORD017582,2026-05-02,MED024,DC007,47.0,47.0,FULFILLED
ORD017583,2026-05-02,MED024,DC008,35.0,35.0,FULFILLED
ORD017584,2026-05-02,MED025,DC002,136.0,136.0,FULFILLED
ORD017585,2026-05-02,MED025,DC003,101.0,101.0,FULFILLED
ORD017586,2026-05-02,MED025,DC004,111.0,111.0,FULFILLED
ORD017587,2026-05-02,MED025,DC005,80.0,80.0,FULFILLED
ORD017588,2026-05-02,MED025,DC007,125.0,125.0,FULFILLED
ORD017589,2026-05-02,MED025,DC008,80.0,80.0,FULFILLED
ORD017590,2026-05-02,MED026,DC001,34.0,34.0,FULFILLED
ORD017591,2026-05-02,MED026,DC002,38.0,38.0,FULFILLED
ORD017592,2026-05-02,MED026,DC003,135.0,135.0,FULFILLED
ORD017593,2026-05-02,MED026,DC004,89.0,89.0,FULFILLED
ORD017594,2026-05-02,MED026,DC005,72.0,72.0,FULFILLED
ORD017595,2026-05-02,MED026,DC006,110.0,110.0,FULFILLED
ORD017596,2026-05-02,MED026,DC007,86.0,86.0,FULFILLED
ORD017597,2026-05-02,MED026,DC008,82.0,82.0,FULFILLED
ORD017598,2026-05-02,MED027,DC001,95.0,95.0,FULFILLED
ORD017599,2026-05-02,MED027,DC002,81.0,81.0,FULFILLED
ORD017600,2026-05-02,MED027,DC003,91.0,91.0,FULFILLED
ORD017601,2026-05-02,MED027,DC004,88.0,88.0,FULFILLED
ORD017602,2026-05-02,MED027,DC005,90.0,90.0,FULFILLED
ORD017603,2026-05-02,MED027,DC007,85.0,85.0,FULFILLED
ORD017604,2026-05-02,MED028,DC001,38.0,38.0,FULFILLED
ORD017605,2026-05-02,MED028,DC003,35.0,35.0,FULFILLED
ORD017606,2026-05-02,MED028,DC007,26.0,26.0,FULFILLED
ORD017607,2026-05-02,MED028,DC008,34.0,34.0,FULFILLED
ORD017608,2026-05-02,MED029,DC006,60.0,60.0,FULFILLED
ORD017609,2026-05-02,MED029,DC007,37.0,37.0,FULFILLED
ORD017610,2026-05-02,MED029,DC008,47.0,47.0,FULFILLED
ORD017611,2026-05-02,MED030,DC004,20.0,20.0,FULFILLED
ORD017612,2026-05-02,MED030,DC005,33.0,33.0,FULFILLED
ORD017613,2026-05-02,MED030,DC006,33.0,33.0,FULFILLED
ORD017614,2026-05-02,MED030,DC008,25.0,25.0,FULFILLED
ORD017615,2026-05-02,MED031,DC001,31.0,31.0,FULFILLED
ORD017616,2026-05-02,MED031,DC003,39.0,39.0,FULFILLED
ORD017617,2026-05-02,MED031,DC004,30.0,30.0,FULFILLED
ORD017618,2026-05-02,MED031,DC005,40.0,40.0,FULFILLED
ORD017619,2026-05-02,MED031,DC006,31.0,31.0,FULFILLED
ORD017620,2026-05-02,MED031,DC007,32.0,32.0,FULFILLED
ORD017621,2026-05-02,MED031,DC008,28.0,28.0,FULFILLED
ORD017622,2026-05-02,MED032,DC002,46.0,46.0,FULFILLED
ORD017623,2026-05-02,MED032,DC003,47.0,47.0,FULFILLED
ORD017624,2026-05-02,MED032,DC004,43.0,43.0,FULFILLED
ORD017625,2026-05-02,MED032,DC005,46.0,46.0,FULFILLED
ORD017626,2026-05-02,MED032,DC006,20.0,20.0,FULFILLED
ORD017627,2026-05-02,MED032,DC007,59.0,59.0,FULFILLED
ORD017628,2026-05-02,MED033,DC001,57.0,57.0,FULFILLED
ORD017629,2026-05-02,MED033,DC002,26.0,26.0,FULFILLED
ORD017630,2026-05-02,MED033,DC003,36.0,36.0,FULFILLED
ORD017631,2026-05-02,MED033,DC007,64.0,64.0,FULFILLED
ORD017632,2026-05-02,MED034,DC001,94.0,94.0,FULFILLED
ORD017633,2026-05-02,MED034,DC002,127.0,127.0,FULFILLED
ORD017634,2026-05-02,MED034,DC003,134.0,134.0,FULFILLED
ORD017635,2026-05-02,MED034,DC004,101.0,101.0,FULFILLED
ORD017636,2026-05-02,MED034,DC006,76.0,76.0,FULFILLED
ORD017637,2026-05-02,MED034,DC008,87.0,87.0,FULFILLED
ORD017638,2026-05-02,MED035,DC001,25.0,25.0,FULFILLED
ORD017639,2026-05-02,MED035,DC002,48.0,48.0,FULFILLED
ORD017640,2026-05-02,MED035,DC005,32.0,32.0,FULFILLED
ORD017641,2026-05-02,MED035,DC006,77.0,77.0,FULFILLED
ORD017642,2026-05-02,MED035,DC007,46.0,46.0,FULFILLED
ORD017643,2026-05-02,MED035,DC008,82.0,82.0,FULFILLED
ORD017644,2026-05-02,MED036,DC001,64.0,64.0,FULFILLED
ORD017645,2026-05-02,MED036,DC002,67.0,67.0,FULFILLED
ORD017646,2026-05-02,MED036,DC003,71.0,71.0,FULFILLED
ORD017647,2026-05-02,MED036,DC004,107.0,107.0,FULFILLED
ORD017648,2026-05-02,MED036,DC005,62.0,62.0,FULFILLED
ORD017649,2026-05-02,MED036,DC006,30.0,30.0,FULFILLED
ORD017650,2026-05-02,MED036,DC007,32.0,32.0,FULFILLED
ORD017651,2026-05-02,MED036,DC008,83.0,83.0,FULFILLED
ORD017652,2026-05-02,MED037,DC002,113.0,113.0,FULFILLED
ORD017653,2026-05-02,MED037,DC003,169.0,169.0,FULFILLED
ORD017654,2026-05-02,MED037,DC006,166.0,166.0,FULFILLED
ORD017655,2026-05-02,MED037,DC007,129.0,129.0,FULFILLED
ORD017656,2026-05-02,MED037,DC008,136.0,136.0,FULFILLED
ORD017657,2026-05-02,MED038,DC001,56.0,56.0,FULFILLED
ORD017658,2026-05-02,MED038,DC002,132.0,132.0,FULFILLED
ORD017659,2026-05-02,MED038,DC003,155.0,155.0,FULFILLED
ORD017660,2026-05-02,MED038,DC004,176.0,176.0,FULFILLED
ORD017661,2026-05-02,MED038,DC005,87.0,87.0,FULFILLED
ORD017662,2026-05-02,MED038,DC008,70.0,70.0,FULFILLED
ORD017663,2026-05-02,MED039,DC002,32.0,32.0,FULFILLED
ORD017664,2026-05-02,MED039,DC004,25.0,25.0,FULFILLED
ORD017665,2026-05-02,MED039,DC005,29.0,29.0,FULFILLED
ORD017666,2026-05-02,MED039,DC006,25.0,25.0,FULFILLED
ORD017667,2026-05-02,MED039,DC007,26.0,26.0,FULFILLED
ORD017668,2026-05-02,MED039,DC008,32.0,32.0,FULFILLED
ORD017669,2026-05-02,MED040,DC001,77.0,77.0,FULFILLED
ORD017670,2026-05-02,MED040,DC002,53.0,53.0,FULFILLED
ORD017671,2026-05-02,MED040,DC004,16.0,16.0,FULFILLED
ORD017672,2026-05-02,MED040,DC005,11.0,11.0,FULFILLED
ORD017673,2026-05-02,MED040,DC006,53.0,53.0,FULFILLED
ORD017674,2026-05-02,MED040,DC007,27.0,27.0,FULFILLED
ORD017675,2026-05-02,MED040,DC008,66.0,66.0,FULFILLED
ORD017676,2026-05-03,MED001,DC001,22.0,22.0,FULFILLED
ORD017677,2026-05-03,MED001,DC002,21.0,21.0,FULFILLED
ORD017678,2026-05-03,MED001,DC003,29.0,29.0,FULFILLED
ORD017679,2026-05-03,MED001,DC004,28.0,28.0,FULFILLED
ORD017680,2026-05-03,MED001,DC005,11.0,11.0,FULFILLED
ORD017681,2026-05-03,MED001,DC007,18.0,18.0,FULFILLED
ORD017682,2026-05-03,MED001,DC008,27.0,27.0,FULFILLED
ORD017683,2026-05-03,MED002,DC001,30.0,30.0,FULFILLED
ORD017684,2026-05-03,MED002,DC002,20.0,20.0,FULFILLED
ORD017685,2026-05-03,MED002,DC003,19.0,19.0,FULFILLED
ORD017686,2026-05-03,MED002,DC004,27.0,27.0,FULFILLED
ORD017687,2026-05-03,MED002,DC005,21.0,21.0,FULFILLED
ORD017688,2026-05-03,MED002,DC006,29.0,29.0,FULFILLED
ORD017689,2026-05-03,MED002,DC008,25.0,25.0,FULFILLED
ORD017690,2026-05-03,MED003,DC001,73.0,73.0,FULFILLED
ORD017691,2026-05-03,MED003,DC002,80.0,80.0,FULFILLED
ORD017692,2026-05-03,MED003,DC003,68.0,68.0,FULFILLED
ORD017693,2026-05-03,MED003,DC005,59.0,59.0,FULFILLED
ORD017694,2026-05-03,MED003,DC008,74.0,74.0,FULFILLED
ORD017695,2026-05-03,MED004,DC002,117.0,117.0,FULFILLED
ORD017696,2026-05-03,MED004,DC003,119.0,119.0,FULFILLED
ORD017697,2026-05-03,MED004,DC004,107.0,107.0,FULFILLED
ORD017698,2026-05-03,MED004,DC005,111.0,111.0,FULFILLED
ORD017699,2026-05-03,MED004,DC006,95.0,95.0,FULFILLED
ORD017700,2026-05-03,MED004,DC007,90.0,90.0,FULFILLED
ORD017701,2026-05-03,MED004,DC008,113.0,113.0,FULFILLED
ORD017702,2026-05-03,MED005,DC001,43.0,43.0,FULFILLED
ORD017703,2026-05-03,MED005,DC003,72.0,72.0,FULFILLED
ORD017704,2026-05-03,MED005,DC005,45.0,45.0,FULFILLED
ORD017705,2026-05-03,MED005,DC006,29.0,29.0,FULFILLED
ORD017706,2026-05-03,MED005,DC007,72.0,72.0,FULFILLED
ORD017707,2026-05-03,MED006,DC001,33.0,33.0,FULFILLED
ORD017708,2026-05-03,MED006,DC002,4.0,4.0,FULFILLED
ORD017709,2026-05-03,MED006,DC003,33.0,33.0,FULFILLED
ORD017710,2026-05-03,MED006,DC006,25.0,25.0,FULFILLED
ORD017711,2026-05-03,MED006,DC007,18.0,18.0,FULFILLED
ORD017712,2026-05-03,MED006,DC008,49.0,49.0,FULFILLED
ORD017713,2026-05-03,MED007,DC001,29.0,29.0,FULFILLED
ORD017714,2026-05-03,MED007,DC002,48.0,48.0,FULFILLED
ORD017715,2026-05-03,MED007,DC003,77.0,77.0,FULFILLED
ORD017716,2026-05-03,MED007,DC005,62.0,62.0,FULFILLED
ORD017717,2026-05-03,MED007,DC006,74.0,74.0,FULFILLED
ORD017718,2026-05-03,MED007,DC007,75.0,75.0,FULFILLED
ORD017719,2026-05-03,MED007,DC008,67.0,67.0,FULFILLED
ORD017720,2026-05-03,MED008,DC001,113.0,113.0,FULFILLED
ORD017721,2026-05-03,MED008,DC002,151.0,151.0,FULFILLED
ORD017722,2026-05-03,MED008,DC004,132.0,132.0,FULFILLED
ORD017723,2026-05-03,MED008,DC005,129.0,129.0,FULFILLED
ORD017724,2026-05-03,MED008,DC006,97.0,97.0,FULFILLED
ORD017725,2026-05-03,MED008,DC007,87.0,87.0,FULFILLED
ORD017726,2026-05-03,MED008,DC008,117.0,117.0,FULFILLED
ORD017727,2026-05-03,MED009,DC001,168.0,168.0,FULFILLED
ORD017728,2026-05-03,MED009,DC004,105.0,105.0,FULFILLED
ORD017729,2026-05-03,MED009,DC005,96.0,96.0,FULFILLED
ORD017730,2026-05-03,MED009,DC007,119.0,119.0,FULFILLED
ORD017731,2026-05-03,MED010,DC001,12.0,12.0,FULFILLED
ORD017732,2026-05-03,MED010,DC002,72.0,72.0,FULFILLED
ORD017733,2026-05-03,MED010,DC003,53.0,53.0,FULFILLED
ORD017734,2026-05-03,MED010,DC004,4.0,4.0,FULFILLED
ORD017735,2026-05-03,MED010,DC005,6.0,6.0,FULFILLED
ORD017736,2026-05-03,MED010,DC007,3.0,3.0,FULFILLED
ORD017737,2026-05-03,MED010,DC008,8.0,8.0,FULFILLED
ORD017738,2026-05-03,MED011,DC001,66.0,66.0,FULFILLED
ORD017739,2026-05-03,MED011,DC003,46.0,46.0,FULFILLED
ORD017740,2026-05-03,MED011,DC004,41.0,41.0,FULFILLED
ORD017741,2026-05-03,MED011,DC005,23.0,23.0,FULFILLED
ORD017742,2026-05-03,MED011,DC006,39.0,39.0,FULFILLED
ORD017743,2026-05-03,MED011,DC007,37.0,37.0,FULFILLED
ORD017744,2026-05-03,MED011,DC008,30.0,30.0,FULFILLED
ORD017745,2026-05-03,MED012,DC002,4.0,4.0,FULFILLED
ORD017746,2026-05-03,MED012,DC003,52.0,52.0,FULFILLED
